t,price,spread,volume,operation_size,true_effect,return
3806,1.0001320111452774,0.0001,19858.15733675077,0.0,0.005575428035368949,0.00023366428028526176
3807,0.999568752609585,0.0001,32874.44244233693,0.0,0.005575428035368949,-0.0005632585356923903
3808,0.999964825942527,0.0001,19393.896693474908,0.0,0.005575428035368949,0.0003960733329420041
3809,1.000232968687972,0.0001,41278.68247206212,0.0,0.005575428035368949,0.0002681427454450658
3810,1.0000863209804962,0.0001,5600.014081802321,0.0,0.005575428035368949,-0.00014664770747585543
3811,1.000309110966406,0.00030000000000000003,45362.660149907686,0.0,0.005575428035368949,0.00022278998590974375
3812,1.0007252375127573,0.0001,12630.387787527665,0.0,0.005575428035368949,0.0004161265463513697
3813,1.0004444455116481,0.0001,23039.9506971435,0.0,0.005575428035368949,-0.000280792001109198
3814,1.0001845298868015,0.0001,14662.153099002375,0.0,0.005575428035368949,-0.00025991562484661834
3815,1.0000684297373157,0.0001,46548.73474562623,0.0,0.005575428035368949,-0.00011610014948582048
3816,0.9992219745319648,0.0001,19642.89008723814,0.0,0.005575428035368949,-0.0008464552053508712
3817,0.9993544974663419,0.0001,16796.869722148105,0.0,0.005575428035368949,0.000132522934377044
3818,0.9997272430500982,0.0001,38564.57238041588,0.0,0.005575428035368949,0.0003727455837563287
3819,0.9999451586727797,0.0001,31763.35604817426,0.0,0.005575428035368949,0.0002179156226814749
3820,1.000144935400745,0.0001,18642.191046303553,0.0,0.005575428035368949,0.00019977672796533952
3821,1.0005564350297285,0.0001,13418.711498641054,0.0,0.005575428035368949,0.00041149962898345827
3822,1.0005211357630945,0.0001,12542.494306438175,0.0,0.005575428035368949,-3.5299266633925797e-05
3823,0.9999212086594905,0.0001,41669.91115277461,0.0,0.005575428035368949,-0.0005999271036040144
3824,0.999970241535239,0.0001,27159.029671234737,0.0,0.005575428035368949,4.903287574842263e-05
3825,1.000468414108936,0.0001,24021.519670224956,0.0,0.005575428035368949,0.0004981725736969977
3826,1.0006216821219567,0.0001,28172.876392512695,0.0,0.005575428035368949,0.00015326801302073534
3827,1.0004863704297398,0.0001,8313.80610275193,0.0,0.005575428035368949,-0.00013531169221692174
3828,1.0007932133966944,0.0001,18727.28885923274,0.0,0.005575428035368949,0.00030684296695460134
3829,1.0009299176098163,0.0001,18977.61970357997,0.0,0.005575428035368949,0.00013670421312195202
3830,1.000838520928066,0.0001,35979.0869744715,0.0,0.005575428035368949,-9.139668175039972e-05
3831,1.0009161711841124,0.0001,10566.613666734533,0.0,0.005575428035368949,7.765025604644649e-05
3832,1.000913828124452,0.0001,37302.8328677106,0.0,0.0,-2.343059660292468e-06
3833,1.000903619607063,0.0001,54025.499185259476,0.0,0.0,-1.0208517388976546e-05
3834,1.0009224759942332,0.0001,9325.003114567406,0.0,0.0,1.885638717014082e-05
3835,1.0009261891478913,0.0001,22210.638328026795,0.0,0.0,3.7131536581025415e-06
3836,1.0009338070077984,0.0001,28273.233302628134,0.0,0.0,7.617859907105284e-06
3837,1.0009319880778726,0.0001,34082.15663335158,0.0,0.0,-1.8189299257898028e-06
3838,1.0009277891912258,0.0001,7463.160215827755,0.0,0.0,-4.198886646822331e-06
3839,1.0009255546945708,0.0001,26076.988698845595,0.0,0.0,-2.2344966550402745e-06
3840,1.0009073355194633,0.0001,19744.470473786747,0.0,0.0,-1.8219175107470065e-05
3841,1.0009061769741194,0.0001,19117.547627894073,0.0,0.0,-1.1585453438822668e-06
3842,1.0009100775523954,0.0001,61977.51348726666,0.0,0.0,3.900578275928268e-06
3843,1.0009344595463343,0.0001,19775.91539648067,0.0,0.0,2.438199393894891e-05
3844,1.0009355926835095,0.0001,27582.252912181968,0.0,0.0,1.1331371752021369e-06
3845,1.0009048372005285,0.0001,20740.30558194333,0.0,0.0,-3.0755482981037474e-05
3846,1.000903598833718,0.0001,24850.018100108147,0.0,0.0,-1.2383668104298806e-06
3847,1.0009396949700518,0.0001,29036.781395972816,0.0,0.0,3.609613633370756e-05
3848,1.0009511103475117,0.0001,34429.52576171491,0.0,0.0,1.1415377459966791e-05
3849,1.0009404259475456,0.00030000000000000003,14935.771949059266,0.0,0.0,-1.0684399966098823e-05
3850,1.0009482144597346,0.0001,23773.17648542005,0.0,0.0,7.788512188966479e-06
3851,1.0009384375744135,0.0001,24196.9334996254,0.0,0.0,-9.776885321111095e-06
3852,1.0009205995941,0.0001,9662.229160188279,0.0,0.0,-1.7837980313517576e-05
3853,1.000916009424705,0.0001,13672.867769573853,0.0,0.0,-4.590169395024546e-06
3854,1.0009172153914303,0.0001,34387.95948885327,0.0,0.0,1.2059667253705442e-06
3855,1.0008925475767565,0.0001,17486.509157763194,0.0,0.0,-2.4667814673806632e-05
3856,1.0008774060736214,0.0001,81308.1320524625,0.0,0.0,-1.5141503135085443e-05
3857,1.0008775422566236,0.0001,35651.09536517209,0.0,0.0,1.3618300220841206e-07
3858,1.0008721641028073,0.0001,27609.744784780443,0.0,0.0,-5.378153816293363e-06
3859,1.0008773661980688,0.0001,46873.06485581002,0.0,0.0,5.202095261447326e-06
3860,1.0008613615375856,0.0001,32414.516257428386,0.0,0.0,-1.6004660483126543e-05
3861,1.0008707708123934,0.0001,24151.821123569465,0.0,0.0,9.409274807747892e-06
3862,1.000855173416778,0.0001,10860.820981052948,0.0,0.0,-1.5597395615296605e-05
3863,1.000876818341714,0.0001,30719.98575789366,0.0,0.0,2.1644924935948495e-05
3864,1.0008542112413268,0.0001,44283.030988967555,0.0,0.0,-2.260710038726188e-05
3865,1.0008398155748195,0.0001,16375.87421366926,0.0,0.0,-1.439566650729418e-05
3866,1.000845314918013,0.0001,8839.515983831488,0.0,0.0,5.499343193493544e-06
3867,1.0008672431164818,0.0001,12904.822620701592,0.0,0.0,2.192819846880134e-05
3868,1.0008713941729614,0.0001,53077.93587754678,0.0,0.0,4.151056479662074e-06
3869,1.00087881047724,0.0001,22927.667940795858,0.0,0.0,7.416304278473618e-06
3870,1.000879041546208,0.0001,45701.39131937595,0.0,0.0,2.3106896818170242e-07
3871,1.000865517559117,0.00030000000000000003,22237.21129165221,0.0,0.0,-1.3523987091090817e-05
3872,1.0008590594193294,0.0001,17184.080604584116,0.0,0.0,-6.458139787612893e-06
3873,1.0008430911066892,0.0001,64042.18426379094,0.0,0.0,-1.5968312640168847e-05
3874,1.000826242623502,0.0001,18291.486543465446,0.0,0.0,-1.6848483187281715e-05
3875,1.0008315361303044,0.0001,19447.336982665845,0.0,0.0,5.293506802450665e-06
3876,1.0008167369609662,0.0001,27730.90219858379,0.0,0.0,-1.4799169338219897e-05
3877,1.0008209474547023,0.0001,19052.43170958593,0.0,0.0,4.210493736112042e-06
3878,1.0008037944338406,0.0001,32502.931808073576,0.0,0.0,-1.7153020861693236e-05
3879,1.0008076996230213,0.0001,27528.236965066684,0.0,0.0,3.905189180697377e-06
3880,1.0008012606648098,0.0001,28078.60903820973,0.0,0.0,-6.438958211507639e-06
3881,1.0008197944518036,0.0001,16182.3780649823,0.0,0.0,1.8533786993790713e-05
3882,1.000824059822769,0.0001,9593.107942542594,0.0,0.0,4.265370965317317e-06
3883,1.0008403426920827,0.0001,14529.060548757318,0.0,0.0,1.6282869313766213e-05
3884,1.000830386172373,0.0001,15184.013844463077,0.0,0.0,-9.956519709586331e-06
3885,1.000831125925834,0.0001,25496.994160874714,0.0,0.0,7.397534609321355e-07
3886,1.000818198967489,0.0001,14653.851144165168,0.0,0.0,-1.2926958345094164e-05
3887,1.0008127492399088,0.0001,10586.66412319395,0.0,0.0,-5.449727580097985e-06
3888,1.000809295713541,0.0001,12415.520745990601,0.0,0.0,-3.4535263677692996e-06
3889,1.0007997316917256,0.0001,26737.120662927427,0.0,0.0,-9.564021815400281e-06
3890,1.000783716035324,0.0001,31061.02570858107,0.0,0.0,-1.6015656401746625e-05
3891,1.000765091309262,0.0001,17097.376586854905,0.0,0.0,-1.86247260618444e-05
3892,1.0007342624209423,0.0001,18033.099187723557,0.0,0.0,-3.082888831973385e-05
3893,1.00072034383418,0.0001,29941.12526624471,0.0,0.0,-1.391858676225155e-05
3894,1.0007286117922274,0.0001,23926.54625424873,0.0,0.0,8.267958047314394e-06
3895,1.0007075497247375,0.0001,39856.31106482397,0.0,0.0,-2.1062067489863168e-05
3896,1.000689523123433,0.00030000000000000003,20356.79503300317,0.0,0.0,-1.8026601304566015e-05
3897,1.0007131202840307,0.0001,14534.50762439025,0.0,0.0,2.3597160597743638e-05
3898,1.0007047337122006,0.0001,37918.922361536126,0.0,0.0,-8.386571830110157e-06
3899,1.000708963864795,0.0001,18851.59177763902,0.0,0.0,4.230152594431047e-06
3900,1.000717427136308,0.00030000000000000003,14848.056682704408,0.0,0.0,8.463271512937354e-06
3901,1.0007261566845558,0.0001,34420.50067463643,0.0,0.0,8.729548247821128e-06
3902,1.0007060984333758,0.0001,45461.62244313801,0.0,0.0,-2.00582511800107e-05
3903,1.000703053954776,0.0001,24139.93952044064,0.0,0.0,-3.0444785996674995e-06
3904,1.000681731938345,0.0001,13331.138913674575,0.0,0.0,-2.1322016431124524e-05
3905,1.0007139650063237,0.00030000000000000003,47448.07341507817,0.0,0.0,3.223306797872638e-05
3906,1.0006929506795814,0.0001,26591.854834135313,0.0,0.0,-2.101432674228576e-05
3907,1.0006791441724334,0.0001,24584.429491533177,0.0,0.0,-1.3806507147995362e-05
3908,1.0006654330522815,0.0001,17997.965222665473,0.0,0.0,-1.3711120151915779e-05
3909,1.0006457128189883,0.00030000000000000003,38751.0580320696,0.0,0.0,-1.9720233293218925e-05
3910,1.0006635348085886,0.0001,12654.487136345639,0.0,0.0,1.7821989600319554e-05
3911,1.0006954533622576,0.0001,12065.87263995545,0.0,0.0,3.191855366901919e-05
3912,1.0006891848172081,0.0001,56797.84254913072,0.0,0.0,-6.268545049481489e-06
3913,1.000671786714628,0.0001,14311.063635655082,0.0,0.0,-1.7398102580168384e-05
3914,1.0006423126332444,0.0001,35590.762462221974,0.0,0.0,-2.947408138354035e-05
3915,1.0006390962184641,0.0001,43880.18593406241,0.0,0.0,-3.216414780293775e-06
3916,1.0006349277380053,0.0001,24467.031769058704,0.0,0.0,-4.168480458810464e-06
3917,1.0006263461580447,0.0001,14178.628735611454,0.0,0.0,-8.581579960642571e-06
3918,1.0006292630331288,0.0001,30178.61707089069,0.0,0.0,2.9168750841357394e-06
3919,1.000634469896468,0.0001,44173.81285230447,0.0,0.0,5.2068633391577634e-06
3920,1.000638726892172,0.0001,26140.52456363762,0.0,0.0,4.256995703944e-06
3921,1.0006345615812535,0.0001,15165.420736020285,0.0,0.0,-4.165310918402554e-06
3922,1.0006200464391635,0.0001,25668.860065615856,0.0,0.0,-1.4515142090054667e-05
3923,1.0006288195605408,0.0001,11022.424372406213,0.0,0.0,8.773121377370074e-06
3924,1.0006289844437988,0.0001,13536.80461503551,0.0,0.0,1.6488325793595493e-07
3925,1.0006406895819446,0.0001,19354.47922705173,0.0,0.0,1.1705138145856608e-05
3926,1.0006510997413611,0.0001,22714.568868854432,0.0,0.0,1.0410159416496256e-05
3927,1.0006323663812402,0.0001,12076.108987980104,0.0,0.0,-1.873336012092608e-05
3928,1.0006134688443802,0.0001,24955.960622140818,0.0,0.0,-1.8897536860018604e-05
3929,1.0006035137213127,0.0001,28590.48301361947,0.0,0.0,-9.955123067451055e-06
3930,1.0005895962025466,0.0001,19784.17746013371,0.0,0.0,-1.3917518766115577e-05
3931,1.000599547518459,0.0001,7486.825386200859,0.0,0.0,9.951315912415382e-06
3932,1.0006041764298765,0.0001,23207.425863027423,0.0,0.0,4.628911417503545e-06
3933,1.0006186594506596,0.0001,54580.39636174251,0.0,0.0,1.4483020783107037e-05
3934,1.0006238836231816,0.0001,27690.968284054892,0.0,0.0,5.224172521911541e-06
3935,1.000626632822813,0.0001,22199.206852700834,0.0,0.0,2.7491996315021083e-06
3936,1.0006424406506573,0.0001,18283.880382267675,0.0,0.0,1.5807827844271927e-05
3937,1.000648629851794,0.0001,29394.383279274058,0.0,0.0,6.189201136708178e-06
3938,1.0006495271607745,0.0001,24445.981175276356,0.0,0.0,8.973089804520384e-07
3939,1.0006690338422584,0.0001,31371.52730042276,0.0,0.0,1.95066814838718e-05
3940,1.0006705514836487,0.0001,12731.47355511372,0.0,0.0,1.5176413903361663e-06
3941,1.0006665414440818,0.0001,23404.13265884874,0.0,0.0,-4.010039566848533e-06
3942,1.0006555021533552,0.0001,17490.307654829678,0.0,0.0,-1.1039290726655437e-05
3943,1.0006647653271206,0.0001,26523.790776906182,0.0,0.0,9.263173765372557e-06
3944,1.0006810648991746,0.0001,8326.622721792435,0.0,0.0,1.629957205406818e-05
3945,1.0006803983516352,0.0001,18099.407413600842,0.0,0.0,-6.665475393852205e-07
3946,1.0006976316531289,0.0001,28889.266332730036,0.0,0.0,1.723330149361324e-05
3947,1.000671674425938,0.0001,31315.311546969264,0.0,0.0,-2.595722719078708e-05
3948,1.00067094376357,0.0001,21693.224841151976,0.0,0.0,-7.306623681646585e-07
3949,1.0006704154667165,0.0001,7478.564275821206,0.0,0.0,-5.282968533748544e-07
3950,1.0006608364747875,0.0001,30353.59363958637,0.0,0.0,-9.578991928993474e-06
3951,1.0006922466018933,0.0001,48633.62578767265,0.0,0.0,3.141012710572433e-05
3952,1.0006913744373782,0.0001,14481.223203954749,0.0,0.0,-8.721645150533419e-07
3953,1.0006860021127515,0.0001,17801.950370064234,0.0,0.0,-5.372324626717884e-06
3954,1.000686344193632,0.0001,32967.26126756341,0.0,0.0,3.420808805110198e-07
3955,1.0006599548055368,0.0001,33410.44128020415,0.0,0.0,-2.6389388095182653e-05
3956,1.000649942666516,0.0001,38120.88119200556,0.0,0.0,-1.001213902074305e-05
3957,1.000662897990641,0.0001,36582.194765195796,0.0,0.0,1.2955324124819256e-05
3958,1.000654610907952,0.0001,10238.334637809498,0.0,0.0,-8.2870826889625e-06
3959,1.0006436895187418,0.0001,17331.983915920377,0.0,0.0,-1.0921389210105659e-05
3960,1.000660944034016,0.0001,30128.265966275656,0.0,0.0,1.725451527412325e-05
3961,1.000678603436312,0.0001,21097.64014594714,0.0,0.0,1.7659402296033022e-05
3962,1.000685415383898,0.0001,26448.265187214874,0.0,0.0,6.811947586005118e-06
3963,1.000679418686489,0.0001,20635.91914335451,0.0,0.0,-5.9966974090830405e-06
3964,1.0006762633781578,0.0001,17713.403665734186,0.0,0.0,-3.155308331059814e-06
3965,1.0006656677720789,0.0001,19517.43657546693,0.0,0.0,-1.0595606078966924e-05
3966,1.0006525604853655,0.0001,12570.234369982036,0.0,0.0,-1.3107286713331945e-05
3967,1.0006387990898284,0.0001,15340.765561818887,0.0,0.0,-1.3761395537104093e-05
3968,1.0006306555079811,0.0001,21301.479110292832,0.0,0.0,-8.143581847308567e-06
3969,1.0006170218618422,0.00030000000000000003,21496.06351825874,0.0,0.0,-1.3633646138933031e-05
3970,1.0005964182378277,0.0001,29254.259596692304,0.0,0.0,-2.0603624014459143e-05
3971,1.0005993091218326,0.00030000000000000003,19099.46506900767,0.0,0.0,2.8908840048469386e-06
3972,1.0006024001900184,0.0001,50913.61101168505,0.0,0.0,3.0910681858564715e-06
3973,1.0006248101022874,0.0001,40739.87252715232,0.0,0.0,2.240991226898359e-05
3974,1.000616003971072,0.00030000000000000003,17133.966741468652,0.0,0.0,-8.806131215344237e-06
3975,1.0006199054389044,0.0001,24316.387883650026,0.0,0.0,3.901467832356786e-06
3976,1.000624025788919,0.0001,40393.371055128024,0.0,0.0,4.120350014513718e-06
3977,1.000620681185382,0.0001,15988.862684810198,0.0,0.0,-3.344603537014379e-06
3978,1.0006304886415462,0.0001,15155.677961391904,0.0,0.0,9.807456164301342e-06
3979,1.0006407031829592,0.0001,42178.901510364696,0.0,0.0,1.0214541412922884e-05
3980,1.000645017202926,0.0001,31122.6014809546,0.0,0.0,4.3140199668112444e-06
3981,1.000641648854058,0.0001,37680.66529260709,0.0,0.0,-3.3683488680491536e-06
3982,1.000636937981245,0.0001,25789.319457837442,0.0,0.0,-4.710872812951905e-06
3983,1.00061891624125,0.0001,19390.82353460274,0.0,0.0,-1.8021739994988906e-05
3984,1.0006082973421364,0.0001,11260.500813135597,0.0,0.0,-1.0618899113579161e-05
3985,1.0006001016733976,0.0001,23586.434725728992,0.0,0.0,-8.195668738775197e-06
3986,1.0005852920450853,0.0001,40784.061242885495,0.0,0.0,-1.4809628312351109e-05
3987,1.000591088552302,0.0001,41023.556152284924,0.0,0.0,5.7965072166599185e-06
3988,1.0006068555088756,0.0001,37623.275428020934,0.0,0.0,1.5766956573681767e-05
3989,1.0005948907357765,0.0001,32650.366611802077,0.0,0.0,-1.1964773099171211e-05
3990,1.0005986254046106,0.0001,66538.40454552484,0.0,0.0,3.7346688341877154e-06
3991,1.0005849997939662,0.0001,10138.940574941038,0.0,0.0,-1.362561064444101e-05
3992,1.0005809820915943,0.0001,24722.565011895713,0.0,0.0,-4.017702371905685e-06
3993,1.0005718862007345,0.0001,13788.866801502403,0.0,0.0,-9.095890859844857e-06
3994,1.0005798168722484,0.0001,47868.84097441926,0.0,0.0,7.930671513944887e-06
3995,1.000570873052756,0.0001,16708.713297481678,0.0,0.0,-8.94381949234635e-06
3996,1.000584202849114,0.0001,36470.2126453906,0.0,0.0,1.3329796358041435e-05
3997,1.0005809651936426,0.0001,17594.3088677774,0.0,0.0,-3.2376554714996786e-06
3998,1.0005724059132308,0.0001,27177.171192174326,0.0,0.0,-8.559280411768455e-06
3999,1.0005558921664288,0.0001,20863.187801157208,0.0,0.0,-1.6513746802004903e-05
4000,1.0005592284287887,0.0001,21875.17252685237,0.0,0.0,3.3362623599320074e-06
4001,1.0005710239669316,0.0001,26025.06914125315,0.0,0.0,1.1795538142900241e-05
4002,1.0005746252906966,0.0001,34882.964328088965,0.0,0.0,3.601323764979014e-06
4003,1.0006041244880448,0.0001,20854.860333045744,0.0,0.0,2.9499197348181738e-05
4004,1.000622963591877,0.0001,34395.49817687422,0.0,0.0,1.8839103832268833e-05
4005,1.0006189115577928,0.0001,37009.018298994626,0.0,0.0,-4.052034084267575e-06
4006,1.0006147211784209,0.0001,17880.147426429496,0.0,0.0,-4.19037937193778e-06
4007,1.0006209099761005,0.0001,56533.924841485976,0.0,0.0,6.188797679662628e-06
4008,1.0006098681038793,0.0001,31971.186178080374,0.0,0.0,-1.1041872221229099e-05
4009,1.0006252353016172,0.0001,17752.679289741045,0.0,0.0,1.5367197737869986e-05
4010,1.0006299998068344,0.0001,29941.82557556616,0.0,0.0,4.764505217247361e-06
4011,1.0006333789496866,0.0001,37019.97137342233,0.0,0.0,3.37914285220009e-06
4012,1.0006424303590082,0.0001,29579.58075308853,0.0,0.0,9.051409321614301e-06
4013,1.0006651306358934,0.0001,24365.814405782527,0.0,0.0,2.2700276885112558e-05
4014,1.0006673831704398,0.0001,3921.834448095733,0.0,0.0,2.25253454644303e-06
4015,1.000665893732775,0.0001,13579.580192224383,0.0,0.0,-1.4894376647589525e-06
4016,1.0006857728592764,0.0001,30924.312012591676,0.0,0.0,1.9879126501365363e-05
4017,1.000698521455383,0.0001,13445.308163892769,0.0,0.0,1.2748596106559873e-05
4018,1.0006942921746387,0.0001,28479.275531166997,0.0,0.0,-4.229280744283415e-06
4019,1.0006943605121001,0.0001,34281.72000975851,0.0,0.0,6.833746146739372e-08
4020,1.0006969348817072,0.0001,20820.493654373782,0.0,0.0,2.574369607044602e-06
4021,1.00070170218584,0.0001,9114.909457635393,0.0,0.0,4.767304132791139e-06
4022,1.0006838274133298,0.0001,15239.164574385177,0.0,0.0,-1.7874772510140247e-05
4023,1.000663503394095,0.0001,31020.018853469726,0.0,0.0,-2.0324019234907453e-05
4024,1.000651811003918,0.0001,41294.343927211026,0.0,0.0,-1.1692390176953893e-05
4025,1.0006390994588088,0.0001,7778.998557381869,0.0,0.0,-1.2711545109178601e-05
4026,1.0006306163325736,0.0001,22934.679529305675,0.0,0.0,-8.48312623524805e-06
4027,1.0006389793795907,0.0001,10575.01596705272,0.0,0.0,8.363047017123648e-06
4028,1.0006367535425191,0.0001,23045.48189162306,0.0,0.0,-2.2258370715455555e-06
4029,1.0006393412686525,0.0001,20363.279733410614,0.0,0.0,2.587726133373991e-06
4030,1.0006232096548073,0.0001,71696.36169989374,0.0,0.0,-1.61316138451717e-05
4031,1.000617126984702,0.0001,16824.693728858623,0.0,0.0,-6.0826701053784404e-06
4032,1.000624864783804,0.0001,37212.39707378093,0.0,0.0,7.737799102125464e-06
4033,1.0006327039707512,0.0001,36478.502582394576,0.0,0.0,7.839186947133925e-06
4034,1.000623156872293,0.0001,19981.363143593822,0.0,0.0,-9.5470984582402e-06
4035,1.0006252869612635,0.0001,23375.056803146563,0.0,0.0,2.130088970542232e-06
4036,1.0006542593256182,0.0001,22031.718773926616,0.0,0.0,2.8972364354729052e-05
4037,1.000654027452541,0.0001,15185.84961381132,0.0,0.0,-2.3187307718330885e-07
4038,1.0006448939125656,0.0001,14542.97201084931,0.0,0.0,-9.133539975447746e-06
4039,1.000642604392057,0.0001,17945.30021829651,0.0,0.0,-2.2895205085138315e-06
4040,1.00064381893209,0.0001,12466.452519164995,0.0,0.0,1.2145400329899303e-06
4041,1.0006418271137851,0.0001,17150.879977951372,0.0,0.0,-1.991818304958315e-06
4042,1.000641413979329,0.0001,19975.599299420828,0.0,0.0,-4.1313445620083655e-07
4043,1.0006223948978306,0.0001,23882.699217915542,0.0,0.0,-1.9019081498372614e-05
4044,1.0006097111276373,0.0001,27497.268151237633,0.0,0.0,-1.2683770193255839e-05
4045,1.0006077434631204,0.0001,19966.900109454116,0.0,0.0,-1.9676645168775764e-06
4046,1.000605565866414,0.0001,14994.780102660772,0.0,0.0,-2.1775967065096324e-06
